anio,mes,maquina,central,agente,agente_descripcion,region,pais,tipo_maquina,fuente_generacion,tecnologia,categoria_hidraulica,categoria_region,generacion_neta_MWh,indice_tiempo
2015,02,RREYHI,RREYHI,HREYESYG,HIDROELECTRICA REYES EJSEDSA,NOROESTE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Noa,1939.277,2015-02
2015,02,RREYHI,RREYHI,HREYESYG,HIDROELECTRICA REYES EJSEDSA,NOROESTE,Argentina,TURB HIDRAULICA,Hidráulica,HR,Resto Hidráulico,Noa,1939.277,2015-02
2015,02,RSAUDI01,RSAU,CTMEDANG,C.MEDANITOS-RINCON SAUCES,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,18043.815,2015-02
2015,02,RTERTG01,RTER,GENCORDG,GENERADORA CORDOBA S.A.,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,2072.646,2015-02
2015,02,RTERTG02,RTER,GENCORDG,GENERADORA CORDOBA S.A.,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,2026.738,2015-02
2015,02,SALOHI,SALOHI,CHSLOMAG,C.H. SALTO DE LA LOMA,CUYO,Argentina,MICRO HIDRAULIC,Renovable,HR,Resto Hidráulico,Cuyo,159.901,2015-02
2015,02,SALOHI,SALOHI,CHSLOMAG,C.H. SALTO DE LA LOMA SIEyE,CUYO,Argentina,MICRO HIDRAULIC,Hidráulica,HR,Resto Hidráulico,Cuyo,159.901,2015-02
2015,02,SALOHI,SALOHI,CHSLOMAG,C.H. SALTO DE LA LOMA SIEyE,CUYO,Argentina,MICRO HIDRAULIC,Renovable,HR,Resto Hidráulico,Cuyo,159.901,2015-02
2015,02,SALOHI,SALOHI,CHSLOMAG,C.H. SALTO DE LA LOMA SIEyE,CUYO,Argentina,MICRO HIDRAULIC,Renovable,MHID,,Cuyo,159.901,2015-02
2015,02,SALTTG21,SALT,CTNOASAG,C.T. NOA,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,0,2015-02
2015,02,SANDHI,SANDHI,SALANDEG,CENTRAL SALTO ANDERSEN,COMAHUE,Argentina,HIDRAULICA <=50,Hidráulica,HR,Resto Hidráulico,Comahue,1370.498,2015-02
2015,02,SANDHI,SANDHI,SALANDEG,CENTRAL SALTO ANDERSEN,COMAHUE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Comahue,1370.498,2015-02
2015,02,SANDHI,SANDHI,SALANDEG,CENTRAL SALTO ANDERSEN,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Comahue,1370.498,2015-02
2015,02,SARCTG21,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,CUYO,Argentina,TURBO GAS,Térmica,TG,,Cuyo,1884.423,2015-02
2015,02,SARCTG22,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,CUYO,Argentina,TURBO GAS,Térmica,TG,,Cuyo,2423.979,2015-02
2015,02,SARCTG23,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,CUYO,Argentina,TURBO GAS,Térmica,TG,,Cuyo,1997.041,2015-02
2015,02,SARNTG22,SARN,CTNOASAG,C.T. NOA,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,0,2015-02
2015,02,SBAYDI01,SBAY,LOMASB3A,LOMA NEGRA - Pta Sierras Bayas,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,0,2015-02
2015,02,SCATTG22,SCAT,CTNEASAG,C.T. NEA,NORESTE,Argentina,TURBO GAS,Térmica,TG,,Nea,0,2015-02
2015,02,SCATTG23,SCAT,CTNEASAG,C.T. NEA,NORESTE,Argentina,TURBO GAS,Térmica,TG,,Nea,0,2015-02
2015,02,SCTPDI01,SCTP,EDEABA1G,EDEA GENERACION,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,0,2015-02
2015,02,SEMINO,SEMIHI,SEMINOSA,MOLINO JUAN SEMINO SA,LITORAL,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Gba - Litoral - Buenos Aires,0,2015-02
2015,02,SFR2DI01,SFR2,EPECORDG,EPEC GENERACION,CENTRO,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,317.991,2015-02
2015,02,SFRATG01,SFRA,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,2125.744,2015-02
2015,02,SFRATG02,SFRA,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,5569.338,2015-02
2015,02,SGDEHIAR,SGDEHIAR,CTMSALGG,CTM SALTO GRANDE,LITORAL,Argentina,TURB HIDRAULICA,Hidráulica,HID,Salto Grande Argentina,Gba - Litoral - Buenos Aires,363225.963,2015-02
2015,02,SGUIHI,SGUIHI,CHSGUILG,C.H. SAN GUILLERMO SIEyE,CUYO,Argentina,MICRO HIDRAULIC,Hidráulica,HR,Resto Hidráulico,Cuyo,8.067,2015-02
2015,02,SGUIHI,SGUIHI,CHSGUILG,C.H. SAN GUILLERMO SIEyE,CUYO,Argentina,MICRO HIDRAULIC,Renovable,HR,Resto Hidráulico,Cuyo,8.067,2015-02
2015,02,SGUIHI,SGUIHI,CHSGUILG,C.H. SAN GUILLERMO SIEyE,CUYO,Argentina,MICRO HIDRAULIC,Renovable,MHID,,Cuyo,8.067,2015-02
2015,02,SHELTG01,SHEL,SHELDSCA,SHELL CAPSA PTA. DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1175.122,2015-02
2015,02,SJUAFV,SJUAFV,PFOTOSJG,PTA FOTOVOLTAICA S.JUAN I-EPSE,CUYO,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,184.704,2015-02
2015,02,SLTADI01,SLTA,CTSALTAG,CT SALTA - ENARSA,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,0,2015-02
2015,02,SLTODI01,SLTO,CTSATOSG,CT SALTO - SOENERGY,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,6942.98,2015-02
2015,02,SMANDI01,SMAN,CTSMNO3G,C.T.SAN MARTIN NORTE 3- ENARSA,GRAN BS.AS.,Argentina,BIOGAS,Renovable,BIOG,,Gba - Litoral - Buenos Aires,1171.793,2015-02
2015,02,SMANDI01,SMAN,CTSMNO3G,C.T.SAN MARTIN NORTE 3- ENARSA,GRAN BS.AS.,Argentina,MOTOR DIESEL,Renovable,BIOG,,Gba - Litoral - Buenos Aires,1171.793,2015-02
2015,02,SMARDI01,SMAR,EDECATKG,EDECAT GENERACION,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,0,2015-02
2015,02,SMARHI,SMARHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,Argentina,HIDRAULICA <=50,Hidráulica,HR,Resto Hidráulico,Cuyo,914.6,2015-02
2015,02,SMARHI,SMARHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,914.6,2015-02
2015,02,SMARHI,SMARHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,914.6,2015-02
2015,02,SMARHI,SMARHI,GEMSAMEG,GENERADORA ELECTRICA MENDOZ.SA,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HR,Resto Hidráulico,Cuyo,914.6,2015-02
2015,02,SMIGDI01,SMIG,CTSAMING,CT SAN MIGUEL NORTE III-ENARSA,GRAN BS.AS.,Argentina,BIOGAS,Renovable,BIOG,,Gba - Litoral - Buenos Aires,5768.198,2015-02
2015,02,SMIGDI01,SMIG,CTSAMING,CT SAN MIGUEL NORTE III-ENARSA,GRAN BS.AS.,Argentina,MOTOR DIESEL,Renovable,BIOG,,Gba - Litoral - Buenos Aires,5768.198,2015-02
2015,02,SMTUTG01,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,Argentina,TURBO GAS,Térmica,CC,,Noa,59484.188,2015-02
2015,02,SMTUTG02,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,Argentina,TURBO GAS,Térmica,CC,,Noa,62502.503,2015-02
2015,02,SMTUTV01,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,Argentina,TURBO VAPOR,Térmica,CC,,Noa,76366.844,2015-02
2015,02,SNICTG01,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2015-02
2015,02,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,18003.996,2015-02
2015,02,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,16155.812,2015-02
2015,02,SNICTV13,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,19755.599,2015-02
2015,02,SNICTV14,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,20897.103,2015-02
2015,02,SNICTV15,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,132115.44,2015-02
2015,02,SOESTG01,SOES,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,0,2015-02
2015,02,SOESTG02,SOES,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,0,2015-02
2015,02,SOESTG03,SOES,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,2599.316,2015-02
2015,02,SOESTG04,SOES,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,0,2015-02
2015,02,SOLATG01,SOLA,SOLALB2A,SOLALBAN ENERGIA SA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,11876.046,2015-02
2015,02,SORRTV11,SORR,CTSORREG,C.TERMICA SORRENTO,LITORAL,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2015-02
2015,02,SORRTV12,SORR,CTSORREG,C.TERMICA SORRENTO,LITORAL,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2015-02
2015,02,SORRTV13,SORR,CTSORREG,C.TERMICA SORRENTO,LITORAL,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,68212.398,2015-02
2015,02,SPE2DI01,SPE2,CTSAE2AG,CT SAENZ PEÑA II- AGGREKO,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,2271.186,2015-02
2015,02,SPEDTG21,SPED,CTNOASAG,C.T. NOA,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,0,2015-02
2015,02,SPEDTG22,SPED,CTNOASAG,C.T. NOA,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,0,2015-02
2015,02,SPENDI01,SPEN,CTSAENAG,CT SAENZ PEÑA - APR ENERGY,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,2839.639,2015-02
2015,02,SROQHI,SROQHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Hidráulica,HR,Resto Hidráulico,Centro,10963.724,2015-02
2015,02,SROQHI,SROQHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,10963.724,2015-02
2015,02,SROQHI,SROQHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Centro,10963.724,2015-02
2015,02,SROQHI,SROQHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURB HIDRAULICA,Hidráulica,HR,Resto Hidráulico,Centro,10963.724,2015-02
2015,02,SROSDI01,SROS,CTSROSTG,CT SANTA ROSA -TURBODISEL,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,1514.798,2015-02
2015,02,TABATV01,TABA,IRTABAAA,Ingenio y Ref.S.Martin Tabacal,NOROESTE,Argentina,BIOMASA,Renovable,BIOM,,Noa,3123.397,2015-02
2015,02,TABATV01,TABA,IRTABAAA,Ingenio y Ref.S.Martin Tabacal,NOROESTE,Argentina,TURBO VAPOR,Renovable,BIOM,,Noa,3123.397,2015-02
2015,02,TANDTG01,TAND,TERMOANG,C.T. SALTA (TERMOANDES),NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,119429.785,2015-02
2015,02,TANDTG02,TAND,TERMOANG,C.T. SALTA (TERMOANDES),NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,0,2015-02
2015,02,TANDTV01,TAND,TERMOANG,C.T. SALTA (TERMOANDES),NOROESTE,Argentina,TURBO VAPOR,Térmica,TV,,Noa,0,2015-02
2015,02,TARDDI01,TARD,CTTARTSG,CT TARTAGAL - SOENERGY,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,1829.172,2015-02
2015,02,TARTTG01,TART,EDESASAG,EDESASA GENERACION,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,0,2015-02
2015,02,TERVDI01,TERV,CTTERESG,CT TEREVINTOS - SECCO,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,1907.558,2015-02
2015,02,TIMBTG01,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,LITORAL,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,148255.858,2015-02
2015,02,TIMBTG02,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,LITORAL,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,150405.569,2015-02
2015,02,TIMBTV01,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,LITORAL,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,162724.353,2015-02
2015,02,TINODI01,TINO,CTTINOSG,CT TINOGASTA - SULLAIR,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,1736.171,2015-02
2015,02,TORDEO,TORDEO,CETORDIG,CE EL TORDILLO-VIENTO PATAGON,PATAGONICA,Argentina,EOLICA,Renovable,EOL,,Patagonia,221.58,2015-02
2015,02,TRAPTG01,TRAP,CHEVHUQA,CHEVRON ARGENTINA - HUANTRAICO,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,0,2015-02
2015,02,TUCUTG01,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,Argentina,TURBO GAS,Térmica,CC,,Noa,80818.955,2015-02
2015,02,TUCUTG02,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,Argentina,TURBO GAS,Térmica,CC,,Noa,83080.356,2015-02
2015,02,TUCUTV01,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,NOROESTE,Argentina,TURBO VAPOR,Térmica,CC,,Noa,80913.78,2015-02
2015,02,TUNAHI,TUNAHI,AESJURAG,AES JURAMENTO,NOROESTE,Argentina,HIDRAULICA <=50,Hidráulica,HR,Resto Hidráulico,Noa,2949.848,2015-02
2015,02,TUNAHI,TUNAHI,AESJURAG,AES JURAMENTO,NOROESTE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,2949.848,2015-02
2015,02,TUNAHI,TUNAHI,AESJURAG,AES JURAMENTO,NOROESTE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Noa,2949.848,2015-02
2015,02,TUNAHI,TUNAHI,AESJURAG,AES JURAMENTO,NOROESTE,Argentina,TURB HIDRAULICA,Hidráulica,HR,Resto Hidráulico,Noa,2949.848,2015-02
2015,02,ULLUHI,ULLUHI,HTSANJUG,HIDROTERMICA SAN JUAN,CUYO,Argentina,HIDRAULICA <=50,Hidráulica,HR,Resto Hidráulico,Cuyo,12995.244,2015-02
2015,02,ULLUHI,ULLUHI,HTSANJUG,HIDROTERMICA SAN JUAN,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,12995.244,2015-02
2015,02,ULLUHI,ULLUHI,HTSANJUG,HIDROTERMICA SAN JUAN,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,12995.244,2015-02
2015,02,ULLUHI,ULLUHI,HTSANJUG,HIDROTERMICA SAN JUAN,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HR,Resto Hidráulico,Cuyo,12995.244,2015-02
2015,02,VANGDI01,VANG,CTVANGAG,CT VILLA ANGELA - AGGREKO,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,2600.066,2015-02
2015,02,VGADDI01,VGAD,CTGVILAG,CT GRAL. VILLEGAS - AGGREKO,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,3868.326,2015-02
2015,02,VGEPDI01,VGEP,CEVIGE3G,COOP. VILLA GESELL GENERACIÓN,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,0,2015-02
2015,02,VGESTG11,VGES,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1362.782,2015-02
2015,02,VGESTG14,VGES,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,302.564,2015-02
2015,02,VGESTG16,VGES,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1090.525,2015-02
2015,02,VGESTG18,VGES,CTGESELG,CT VILLA GESELL-CATLANT.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,36041.053,2015-02
2015,02,VIALDI01,VIAL,CTVIALAG,CT VIALE - AGGREKO,LITORAL,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,420.995,2015-02
2015,02,VMARTG01,VMAR,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,0,2015-02
2015,02,VMARTG02,VMAR,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,2156.399,2015-02
2015,02,VMARTG03,VMAR,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,1839.815,2015-02
2015,02,VOBLTG01,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,50762.681,2015-02
2015,02,VOBLTG02,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,50157.948,2015-02
2015,02,VREGDI01,VREG,CTVREGAG,CT VILLA REGINA - AGGREKO,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,146.289,2015-02
2015,02,VTUDDI01,VTUD,CTVTUESG,CT VENADO TUERTO - SECCO,LITORAL,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,1287.441,2015-02
2015,02,VTUEDI01,VTUE,EPESAFSG,EPE SANTA FE GENERACION,LITORAL,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,0,2015-02
2015,02,YACYHI,YACYHI,YACYRETG,E.B. YACYRETA,NORESTE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Yacyretá,Nea,1273702,2015-02
2015,02,YANQDI01,YANQ,YANQUETA,YANQUETRUZ - ACA,CENTRO,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,0,2015-02
2015,02,YPFATG01,YPFA,YPFLPEZA,YPF LOS PERALES AUTOG,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,7222.641,2015-02
2015,03,3ARRDI01,3ARR,QUIL3A3A,QUILMES - PLANTA TRES ARROYOS,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,0,2015-03
2015,03,ABRODI01,ABRO,CTBROWNG,C.T. ALMIRANTE BROWN,GRAN BS.AS.,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,2723.964,2015-03
2015,03,ACAJTG01,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,4.723,2015-03
2015,03,ACAJTG02,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,30252.723,2015-03
2015,03,ACAJTG03,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,31080.321,2015-03
2015,03,ACAJTG04,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,30785.525,2015-03
2015,03,ACAJTG05,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,30763.004,2015-03
2015,03,ACAJTG06,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,86045.339,2015-03
2015,03,ACAJTV07,CAPE,CAPEX-QA,CAPEX S.A. AUTOGENERADOR,COMAHUE,Argentina,TURBO VAPOR,Térmica,CC,,Comahue,149813.999,2015-03
2015,03,ADTOHI,ADTOHI,HIDIAMAG,H. DIAMANTE SA,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,13413.542,2015-03
2015,03,AESPTG01,AESP,CTAESPAG,C.T. AES PARANA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,106160.702,2015-03
2015,03,AESPTG02,AESP,CTAESPAG,C.T. AES PARANA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,105773.357,2015-03
2015,03,AESPTV01,AESP,CTAESPAG,C.T. AES PARANA,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,129654.822,2015-03
2015,03,ALEMDI01,ALEM,CTALEMAG,CT ALEM - AGGREKO,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,4412.444,2015-03
2015,03,ALICHI,ALICHI,HALICURG,AES ALICURA.,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Alicurá,Comahue,63617.928,2015-03
2015,03,ALOMDI01,ALOM,YPFLOMQA,CENTRAL TÉRMICA LOMITA AUTOG.,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,12504.66,2015-03
2015,03,ALUMDI01,ALUM,CTALUMSG,CT ALUMINÉ - SECCO,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,1353.899,2015-03
2015,03,AMEGHI,AMEGHI,HAMEGHIG,HIDROELECTRICA AMEGHINO SA,PATAGONICA,Argentina,HIDRAULICA <=50,Hidráulica,HR,Resto Hidráulico,Patagonia,13181.821,2015-03
2015,03,AMEGHI,AMEGHI,HAMEGHIG,HIDROELECTRICA AMEGHINO SA,PATAGONICA,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Patagonia,13181.821,2015-03
2015,03,AMEGHI,AMEGHI,HAMEGHIG,HIDROELECTRICA AMEGHINO SA,PATAGONICA,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Patagonia,13181.821,2015-03
2015,03,AMEGHI,AMEGHI,HAMEGHIG,HIDROELECTRICA AMEGHINO SA,PATAGONICA,Argentina,TURB HIDRAULICA,Hidráulica,HR,Resto Hidráulico,Patagonia,13181.821,2015-03
2015,03,ANATDI01,ANAT,CTANATSG,CT AÑATUYA - SULLAIR,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,3910.36,2015-03
2015,03,ANATDI02,ANAT,CTANA2SG,CT AÑATUYA II - SULLAIR,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,1766.561,2015-03
2015,03,APARTV01,APAR,SIDESN1A,SIDERAR PTA. IND. SAN NICOLAS,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,291.32,2015-03
2015,03,ARA2EO,ARA2EO,PEARAU2G,PARQUE EOLICO ARAUCO II SAPEM,NOROESTE,Argentina,EOLICA,Renovable,EOL,,Noa,4235.302,2015-03
2015,03,ARAUEO,ARAUEO,PEARAUCG,PARQUE EOLICO ARAUCO SAPEM,NOROESTE,Argentina,EOLICA,Renovable,EOL,,Noa,2987.487,2015-03
2015,03,ARGETG01,ARGE,SIDERCAC,SIDERCA SA(EX ARGENER-GEN.PAR),BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,107358.18,2015-03
2015,03,ARISDI01,ARIS,CTARIVSG,CT ARISTOBU.DEL VALLE-SOENERGY,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,5334.108,2015-03
2015,03,ARMATG01,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1322.573,2015-03
2015,03,ARMATG02,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1335.261,2015-03
2015,03,ARMATG03,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2015-03
2015,03,ARREDI01,ARRE,CTARREAG,CT ARRECIFES-AGGREKO,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,4229.069,2015-03
2015,03,ARROHI,ARROHI,HCHOCONG,HIDROELECTRICA EL CHOCON SA,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Arroyito,Comahue,33662.898,2015-03
2015,03,ARROHINU,ARROHI,HCHOCONG,HIDROELECTRICA EL CHOCON SA,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Arroyito,Comahue,2533.766,2015-03
2015,03,ATU2NUCL,ATU2,NUCLEOEG,NUCLEOELECTRICA ARG. SA,BUENOS AIRES,Argentina,NUCLEAR,Nuclear,NUC,,Gba - Litoral - Buenos Aires,419405.252,2015-03
