anio,mes,agente_nemo,agente_descripcion,tipo_agente,region,provincia,categoria_area,categoria_demanda,tarifa,categoria_tarifa,demanda_MWh,indice_tiempo
2014,04,EPENEUQD,EPEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,Alumbrado Publico,Residencial,3173.95,2014-04
2014,04,EPENEUQD,EPEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW,Industrial/Comercial Grande,16202.249,2014-04
2014,04,EPENEUQD,EPEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,3252.577,2014-04
2014,04,EPENEUQD,EPEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,5759.002,2014-04
2014,04,EPENEUQD,EPEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,2057.453,2014-04
2014,04,EPENEUQD,EPEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,1928.663,2014-04
2014,04,EPENEUQD,EPEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,969.854,2014-04
2014,04,EPENEUQD,EPEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,21006.239,2014-04
2014,04,EPENEUQD,EPEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Comercial,13247.602,2014-04
2014,04,EPENEUQD,EPEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,13247.602,2014-04
2014,04,EPESAFSD,EPESF DISTRIBUIDOR,DI,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,14182.591,2014-04
2014,04,EPESAFSD,EPESF DISTRIBUIDOR,DI,LITORAL,SANTA FE,Santa Fe,Distribuidor,Alumbrado Publico,Comercial,40596.318,2014-04
2014,04,EPESAFSD,EPESF DISTRIBUIDOR,DI,LITORAL,SANTA FE,Santa Fe,Distribuidor,Alumbrado Publico,Residencial,40596.318,2014-04
2014,04,EPESAFSD,EPESF DISTRIBUIDOR,DI,LITORAL,SANTA FE,Santa Fe,Distribuidor,GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW,Industrial/Comercial Grande,159393.695,2014-04
2014,04,EPESAFSD,EPESF DISTRIBUIDOR,DI,LITORAL,SANTA FE,Santa Fe,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,29432.192,2014-04
2014,04,EPESAFSD,EPESF DISTRIBUIDOR,DI,LITORAL,SANTA FE,Santa Fe,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,63661.929,2014-04
2014,04,EPESAFSD,EPESF DISTRIBUIDOR,DI,LITORAL,SANTA FE,Santa Fe,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,10947.139,2014-04
2014,04,EPESAFSD,EPESF DISTRIBUIDOR,DI,LITORAL,SANTA FE,Santa Fe,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,8730.87,2014-04
2014,04,EPESAFSD,EPESF DISTRIBUIDOR,DI,LITORAL,SANTA FE,Santa Fe,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,3634.345,2014-04
2014,04,EPESAFSD,EPESF DISTRIBUIDOR,DI,LITORAL,SANTA FE,Santa Fe,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,269619.782,2014-04
2014,04,EPESAFSD,EPESF DISTRIBUIDOR,DI,LITORAL,SANTA FE,Santa Fe,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Comercial,102931.75,2014-04
2014,04,EPESAFSD,EPESF DISTRIBUIDOR,DI,LITORAL,SANTA FE,Santa Fe,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,102931.75,2014-04
2014,04,ERECAZCY,EMPR. RECOLETA-Bs. As. Design,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,375.338,2014-04
2014,04,ESANJUJD,ENERGIA SAN JUAN SA EX-EDESSA,DI,CUYO,SAN JUAN,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,15109.551,2014-04
2014,04,ESANJUJD,ENERGIA SAN JUAN SA EX-EDESSA,DI,CUYO,SAN JUAN,Resto,Distribuidor,Alumbrado Publico,Comercial,6941.83,2014-04
2014,04,ESANJUJD,ENERGIA SAN JUAN SA EX-EDESSA,DI,CUYO,SAN JUAN,Resto,Distribuidor,Alumbrado Publico,Residencial,6941.83,2014-04
2014,04,ESANJUJD,ENERGIA SAN JUAN SA EX-EDESSA,DI,CUYO,SAN JUAN,Resto,Distribuidor,GRANDES USUARIOS C DEM MAYOR O IGUAL 300KW,Industrial/Comercial Grande,8268.606,2014-04
2014,04,ESANJUJD,ENERGIA SAN JUAN SA EX-EDESSA,DI,CUYO,SAN JUAN,Resto,Distribuidor,MENOR 10KW NO RES. MAYOR O IGUAL 4000 KWH/BIM,Comercial,4244.145,2014-04
2014,04,ESANJUJD,ENERGIA SAN JUAN SA EX-EDESSA,DI,CUYO,SAN JUAN,Resto,Distribuidor,MENOR 10KW NO RES. MENOR 4000 KWH BIM,Comercial,7670.647,2014-04
2014,04,ESANJUJD,ENERGIA SAN JUAN SA EX-EDESSA,DI,CUYO,SAN JUAN,Resto,Distribuidor,RES. MAYOR 1000 Y MENOR O IGUAL 1400 KWH BIM,Residencial,7716.401,2014-04
2014,04,ESANJUJD,ENERGIA SAN JUAN SA EX-EDESSA,DI,CUYO,SAN JUAN,Resto,Distribuidor,RES. MAYOR 1400 Y MENOR O IGUAL 2800 KWH BIM,Residencial,6743.867,2014-04
2014,04,ESANJUJD,ENERGIA SAN JUAN SA EX-EDESSA,DI,CUYO,SAN JUAN,Resto,Distribuidor,RES. MAYOR 2800 KWH BIM,Residencial,2102.375,2014-04
2014,04,ESANJUJD,ENERGIA SAN JUAN SA EX-EDESSA,DI,CUYO,SAN JUAN,Resto,Distribuidor,RES. MENOR O IGUAL 1000 KWH BIM,Residencial,36016.062,2014-04
2014,04,ESANJUJD,ENERGIA SAN JUAN SA EX-EDESSA,DI,CUYO,SAN JUAN,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Comercial,22374.891,2014-04
2014,04,ESANJUJD,ENERGIA SAN JUAN SA EX-EDESSA,DI,CUYO,SAN JUAN,Resto,Distribuidor,SANCIONADO DEM.MAYOR O IGUAL 10 Y MENOR300 KW,Industrial/Comercial Grande,22374.891,2014-04
2014,04,ETERSJOY,ETERNIT ARG. S.A. - San Justo,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1118.629,2014-04
2014,04,FADETAOY,FADETE SAICIA,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1804.331,2014-04
2014,04,FATESFOY,FATE S.A. - San Fernando,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,7261.896,2014-04
2014,04,FIBRSJOY,Fibra Papelera ex MASSSJOY,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1645.149,2014-04
2014,04,FIPLRA1Y,FIPLASTO S.A. - Ramallo,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1950.16,2014-04
2014,04,FIRELLCY,BRIDGESTONE FIRESTON-LLAVALLOL,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,4395.922,2014-04
2014,04,FORDTIOY,FORD ARG. PLANTA GRAL.PACHECO,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,6419.542,2014-04
2014,04,FOTAGVWY,FORESTADORA TAPEBICUA-VIRASORO,GU,NORESTE,CORRIENTES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,797.63,2014-04
2014,04,FRCUKRJY,FRUTOS DE CUYO S.A. - San Juan,GU,CUYO,SAN JUAN,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,900.881,2014-04
2014,04,FRIANESY,FRIAR S.A.- Nelson(ex FINXNESY,GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,609.577,2014-04
2014,04,FRICROSY,FRIC-ROT S.A. - Rosario,GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,605.627,2014-04
2014,04,FRIGGUEY,SOYCHU - Planta Gualeguay 2,GU,LITORAL,ENTRE RIOS,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2059.2,2014-04
2014,04,FUSCBUCY,FUNDICION SAN CAYETANO S.A.,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2082.624,2014-04
2014,04,FVSAVROY,FV S.A. - Villa Rosa,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2153.393,2014-04
2014,04,GALPCFCY,GALERIAS PACIFICO S.A.,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,918.802,2014-04
2014,04,GATEEZCY,GATE GOURMET EX-BSAS CATERING,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,533.656,2014-04
2014,04,GEMIPESY,GEMINELLI S.A.,GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,776.421,2014-04
2014,04,GENSENIY,GASES DE ENSENADA,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2499.638,2014-04
2014,04,HAREMAUY,HARENGUS SA,GU,PATAGONICA,CHUBUT,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,5.76,2014-04
2014,04,HILALRFY,HILADO SA,GU,NOROESTE,LA RIOJA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1730.987,2014-04
2014,04,HILAMCWY,HILADO SA -TEXT. NORESTE MC,GU,NORESTE,CORRIENTES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,3359.291,2014-04
2014,04,HILAPTHY,HILADO SA -EX TEXT.NORESTE PT,GU,NORESTE,CHACO,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1192.075,2014-04
2014,04,HILARIFY,HILADO SA -EX TEXT. NORESTE LR,GU,NOROESTE,LA RIOJA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1984.624,2014-04
2014,04,HIPOPAOY,HIPODR.ARG.PALERMO BS.AS.,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2756.48,2014-04
2014,04,HONDCA1Y,HONDA MOTOR ARGENTINA,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1112.592,2014-04
2014,04,IBMMAROY,IBM ARG.S.R.L.-MARTINEZ,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2262.029,2014-04
2014,04,ICLOBUCY,IND. CERAMICAS LOURDES S.A.,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2676.092,2014-04
2014,04,ILVAPIOY,ILVA S.A. - Pilar (Bs. As),GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2995.376,2014-04
2014,04,IMEXRNRZ,IMEXTRADE S.A.,GU,COMAHUE,RIO NEGRO,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,45.55,2014-04
2014,04,IMSAMLOY,IND.MET.SUDAMERICANA-MERLO,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2060.424,2014-04
2014,04,INDRPIOY,INDURA ARGENTINA - Garin,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2549.691,2014-04
2014,04,INDUCV2Z,INDUPA PTA. CVM,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,3740.413,2014-04
2014,04,INDUPV2Z,INDUPA Pta. PVC,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2583.927,2014-04
2014,04,INTETO2Z,INTERPACK S.A Papel. del Sur,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,4180.906,2014-04
2014,04,IRTABAAA,Ingenio y Ref.S.Martin Tabacal,AG,NOROESTE,SALTA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,710.849,2014-04
2014,04,JBSAFAOY,JBS ARGENTINA S.A.,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1733.814,2014-04
2014,04,JBS-SASY,JBS ARG. SA - EX SWIFT ARMOUR,GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,4705.994,2014-04
2014,04,KFOOGPOY,KRAFT FOODS ARG.- G.PACHECO,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2795.535,2014-04
2014,04,KIMBBECY,KIMBERLY CLARK EX-KCK TISSUE,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2064.049,2014-04
2014,04,KIMBSLDY,KIMBERLY CLARK ARGENTINA,GU,CENTRO,SAN LUIS,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2899.409,2014-04
2014,04,KORDBECY,KORDSA ARG. S.A. (EX DUPONT),GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1810.067,2014-04
2014,04,LANXZA1Y,LANXESS SA EX-BAYER PTA.ZARATE,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2214.708,2014-04
2014,04,LARTLRFY,LARTEX SRL (EX RITEX SA),GU,NOROESTE,LA RIOJA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,4061.451,2014-04
2014,04,LATEPLOY,LATER-CER S.A. - Pilar,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,3043.422,2014-04
2014,04,LDC-GLSY,LDC ARGENTINA SA EX(L.DREYFUS),GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,14855.337,2014-04
2014,04,LDC-TISY,LDC ARGENTINA - Planta Timbues,GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,8595.939,2014-04
2014,04,LEDESMYA,LEDESMA SAAI,AG,NOROESTE,JUJUY,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,997.506,2014-04
2014,04,LGASPIOY,GRUPO LINDE ARG. S.A. (EX AGA),GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,7662.812,2014-04
2014,04,LIBEGCMY,LIBERTAD S.A. - Hip. Mendoza,GU,CUYO,MENDOZA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,470.083,2014-04
2014,04,LIBEJRXY,LIBERTAD S.A.- JACINTO RIOS,GU,CENTRO,CORDOBA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,471.841,2014-04
2014,04,LIBERBXY,LIBERTAD S.A.-Rodr. del Busto,GU,CENTRO,CORDOBA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1185.96,2014-04
2014,04,LIBEREHZ,LIBERTAD S.A.- Chaco,GU,NORESTE,CHACO,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,610.33,2014-04
2014,04,LIBEROSY,LIBERTAD S.A.- HIPERM. ROSARIO,GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,499.515,2014-04
2014,04,LIBESAAY,LIBERTAD S.A. - Hip. Salta,GU,NOROESTE,SALTA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,592.46,2014-04
2014,04,LIBESEGY,LIBERTAD S.A.- S Estero,GU,NOROESTE,SGO.DEL ESTERO,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,417.955,2014-04
2014,04,LIBESJJY,LIBERTAD S.A. - San Juan,GU,CUYO,SAN JUAN,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,657.138,2014-04
2014,04,LIBETMTY,LIBERTAD - Hip. Tucuman I,GU,NOROESTE,TUCUMAN,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,582.697,2014-04
2014,04,LOMABA3A,LOMA NEGRA - Pta. Barker,AG,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,4397.999,2014-04
2014,04,LOMAEAKZ,LOMA NEGRA - PTA CATAMARCA,GU,NOROESTE,CATAMARCA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,11256.776,2014-04
2014,04,LOMALA3Z,LOMA NEGRA - Planta L`Amali,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,17702.098,2014-04
2014,04,LOMAOL3A,LOMA NEGRA - PTA. OLAVARRIA,AG,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,0,2014-04
2014,04,LOMAOL3Z,LOMA NEGRA - PTA. OLAVARRIA,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,16488.721,2014-04
2014,04,LOMARA1Y,LOMA NEGRA - Pta. Ramallo,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1260.407,2014-04
2014,04,LOMASB3A,LOMA NEGRA - Pta Sierras Bayas,AG,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1493.418,2014-04
2014,04,LOMASECY,LOMA NEGRA - Pta. Lomaser,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,586.426,2014-04
2014,04,LOMASJJZ,LOMA NEGRA S.A.- Pta. San Juan,GU,CUYO,SAN JUAN,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1436.247,2014-04
2014,04,LOMAZAQY,LOMA NEGRA - Pta. Zapala,GU,COMAHUE,NEUQUEN,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2547.852,2014-04
2014,04,MA-AUTOY,MA AUTOMOTIVE ARG.,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,421.344,2014-04
2014,04,MAFILOIY,MAFISSA,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,6121.909,2014-04
2014,04,MALUMBKZ,MINERA ALUMBRERA LTDA.,GU,NOROESTE,CATAMARCA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,70466.052,2014-04
2014,04,MARFVMDY,MARFRIG ARGENT. SA EX QUICVMDY,GU,CENTRO,SAN LUIS,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,890.7,2014-04
2014,04,MARRCFCY,Marriot Plaza Hotel,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,333.595,2014-04
2014,04,MASAMEOY,MASSALIN PARTICULARES MERLO,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2436.221,2014-04
2014,04,MASICOEY,MASISA ENTRE RIOS,GU,LITORAL,ENTRE RIOS,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,9667.88,2014-04
2014,04,MASTHNOY,MASTELLONE (GRAL.RODRIGUEZ),GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,6837.114,2014-04
2014,04,MASTLNOY,MASTELLONE -Pta. Los Naranjos,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,4242.067,2014-04
2014,04,MAZZCO1Y,CARLOS MAZZIERI -Colon,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,144.199,2014-04
2014,04,MAZZP21Y,CARLOS A. MAZZIERI - Colon 2,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1568.954,2014-04
2014,04,M-BENZOY,MERCEDES-BENZ ARG.- EX DAIMLER,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2850.318,2014-04
2014,04,MBRUSJSY,MOLINOS BRUNING - San Jorge,GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,563.461,2014-04
2014,04,MCANAMXY,MOL.CAÑUELAS (EX ADELIA MARIA),GU,CENTRO,CORDOBA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1279.909,2014-04
2014,04,MCANPCCY,MOL.CAÑUELAS -PTA.CAÑUELAS,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,3709.713,2014-04
2014,04,MCANPI2Y,MOLINOS CAÑUELAS PTA PIGUE,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,881.873,2014-04
2014,04,MCCAIN3Y,MC CAIN ARGENTINA SA-BALCARCE,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,4621.677,2014-04
2014,04,MEGABB2Z,CIA. MEGA SA - Pta. B. Blanca,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,4685.744,2014-04
2014,04,MEGALLQY,CIA. MEGA SA - Pta. L. Lata,GU,COMAHUE,NEUQUEN,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,5000.318,2014-04
2014,04,METALSOY,METALSA(EL TALAR)EX DANAPAOY,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1622.834,2014-04
2014,04,MFLOFLXY,MOLINOS FLORENCIA SA,GU,CENTRO,CORDOBA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1513.023,2014-04
2014,04,MINAGUJY,MINAS ARGENTINAS - Gualcamayo,GU,CUYO,SAN JUAN,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2943.407,2014-04
2014,04,MINECA1Z,J.MINETTI CAMPANA EX-CORCCA1Z,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2012.945,2014-04
2014,04,MINECAMY,J.MINETTI CAPDEVILLE EX-CORCCA,GU,CUYO,MENDOZA,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,6035.213,2014-04
